@RELATION emotion
@ATTRIBUTE term	string
@ATTRIBUTE noun {true,false}
@ATTRIBUTE verb {true,false}
@ATTRIBUTE adjective {true,false}
@ATTRIBUTE adverb {true,false}
@ATTRIBUTE title-word {true,false}
@ATTRIBUTE repeat-word {true,false}
@ATTRIBUTE lastline {true,false}
@ATTRIBUTE  negation{true,false}
@ATTRIBUTE simile {true,false}
@ATTRIBUTE metaphore {true,false}
@ATTRIBUTE concept string 
@ATTRIBUTE class 	{anger,hate,joy,sad,love,courage,surprise,fear,peace}
@DATA
voice,true,false,false,false,false,false,false,false,false,false,WOMAN,love
roar,true,false,false,false,false,false,false,false,false,false,WOMAN,love
thy,true,false,false,false,false,true,false,false,false,false,WOMAN,love
name,true,false,false,false,false,false,false,false,false,false,WOMAN,love
shore,true,false,false,false,false,false,false,false,false,false,WOMAN,love
shore,true,false,false,false,false,false,false,false,false,false,WOMAN,love
strength,true,false,false,false,false,false,false,false,false,false,WOMAN,love
art,true,false,false,false,false,false,false,false,false,false,WOMAN,love
thee,true,false,false,false,false,false,false,false,false,false,WOMAN,love
call,true,false,false,false,false,false,false,false,false,false,WOMAN,love
mother,true,false,false,false,false,false,false,false,false,false,WOMAN,love
lord,true,false,false,false,false,false,false,false,false,false,WOMAN,love
thou,true,false,false,false,false,false,false,false,false,false,WOMAN,love
cry,true,false,false,false,false,false,false,false,false,false,WOMAN,love
foeme,true,false,false,false,false,false,false,false,false,false,WOMAN,love
drave,true,false,false,false,false,false,false,false,false,false,WOMAN,love
sea,true,false,false,false,false,false,false,false,false,false,WOMAN,love
thou,true,false,false,false,false,false,false,false,false,false,WOMAN,love
art,true,false,false,false,false,false,false,false,false,false,WOMAN,love
wisdom,true,false,false,false,false,false,false,false,false,false,WOMAN,love
thou,true,false,false,false,false,false,false,false,false,false,WOMAN,love
art,true,false,false,false,false,false,false,false,false,false,WOMAN,love
law,true,false,false,false,false,false,false,false,false,false,WOMAN,love
thou,true,false,false,false,false,false,false,false,false,false,WOMAN,love
heart,true,false,false,false,false,false,false,false,false,false,WOMAN,love
soul,true,false,false,false,false,false,false,false,false,false,WOMAN,love
breath,true,false,false,false,false,false,false,false,false,false,WOMAN,love
thou,true,false,false,false,false,false,false,false,false,false,WOMAN,love
love,true,false,false,false,false,false,false,false,false,false,WOMAN,love
awe,true,false,false,false,false,false,false,false,false,false,WOMAN,love
heart,true,false,false,false,false,false,false,false,false,false,WOMAN,love
conquer,true,false,false,false,false,false,false,false,false,false,WOMAN,love
death,true,false,false,false,false,false,false,false,false,false,WOMAN,love
thine,true,false,false,false,false,false,false,false,false,false,WOMAN,love
strength,true,false,false,false,false,false,false,false,false,false,WOMAN,love
nerve,true,false,false,false,false,false,false,false,false,false,WOMAN,love
arm,true,false,false,false,false,false,false,false,false,false,WOMAN,love
thine,true,false,false,false,false,false,false,false,false,false,WOMAN,love
beauty,true,false,false,false,false,false,false,false,false,false,WOMAN,love
thine,true,false,false,false,false,false,false,false,false,false,WOMAN,love
charm,true,false,false,false,false,false,false,false,false,false,WOMAN,love
image,true,false,false,false,false,false,false,false,false,false,WOMAN,love
temple,true,false,false,false,false,false,false,false,false,false,WOMAN,love
thine,true,false,false,false,false,false,false,false,false,false,WOMAN,love
thou,true,false,false,false,false,false,false,false,false,false,WOMAN,love
art,true,false,false,false,false,false,false,false,false,false,WOMAN,love
durga,true,false,false,false,false,false,false,false,false,false,WOMAN,love
lady,true,false,false,false,false,false,false,false,false,false,WOMAN,love
queen,true,false,false,false,false,false,false,false,false,false,WOMAN,love
hand,true,false,false,false,false,false,false,false,false,false,WOMAN,love
strike,true,false,false,false,false,false,false,false,false,false,WOMAN,love
sword,true,false,false,false,false,false,false,false,false,false,WOMAN,love
sheen,true,false,false,false,false,false,false,false,false,false,WOMAN,love
thou,true,false,false,false,false,false,false,false,false,false,WOMAN,love
art,true,false,false,false,false,false,false,false,false,false,WOMAN,love
lakshmi,true,false,false,false,false,false,false,false,false,false,WOMAN,love
mother,true,false,false,false,false,false,false,false,false,false,WOMAN,love
thine,true,false,false,false,false,false,false,false,false,false,WOMAN,love
ear,true,false,false,false,false,false,false,false,false,false,WOMAN,love
thy,true,false,false,false,false,true,false,false,false,false,WOMAN,love
stream,true,false,false,false,false,true,false,false,false,false,WOMAN,love
thy,true,false,false,false,false,true,false,false,false,false,WOMAN,love
orchard,true,false,false,false,false,true,false,false,false,false,WOMAN,love
gleam,true,false,false,false,false,true,false,false,false,false,WOMAN,love
dark,true,false,false,false,false,false,false,false,false,false,WOMAN,love
hue,true,false,false,false,false,false,false,false,false,false,WOMAN,love
thy,true,false,false,false,false,true,false,false,false,false,WOMAN,love
soul,true,false,false,false,false,false,false,false,false,false,WOMAN,love
hair,true,false,false,false,false,false,false,false,false,false,WOMAN,love
thy,true,false,false,false,false,true,false,false,false,false,WOMAN,love
smile,true,false,false,false,false,false,false,false,false,false,WOMAN,love
land,true,false,false,false,false,false,false,false,false,false,WOMAN,love
wealth,true,false,false,false,false,false,false,false,false,false,WOMAN,love
hand,true,false,false,false,false,false,false,false,false,false,WOMAN,love
mother,true,false,false,false,false,false,false,false,false,false,WOMAN,love
mother,true,false,false,false,false,false,false,false,false,false,WOMAN,love
mine,true,false,false,false,false,false,false,false,false,false,WOMAN,love
mother,true,false,false,false,false,false,false,false,false,false,WOMAN,love
bow,true,false,false,false,false,false,false,false,false,false,WOMAN,love
thee,true,false,false,false,false,false,false,false,false,false,WOMAN,love
mother,true,false,false,false,false,false,false,false,false,false,WOMAN,love
sri,true,false,false,false,true,false,false,false,false,false,WOMAN,love
krishna,true,false,false,false,true,false,false,false,false,false,WOMAN,love
immense,true,false,false,false,false,false,false,false,false,false,WOMAN,love
light,true,false,false,false,false,false,false,false,false,false,WOMAN,love
thou,true,false,false,false,false,false,false,false,false,false,WOMAN,love
space,true,false,false,false,false,false,false,false,false,false,WOMAN,love
limb,true,false,false,false,false,false,false,false,false,false,WOMAN,love
face,true,false,false,false,false,false,false,false,false,false,WOMAN,love
lie,true,false,false,false,false,false,false,false,false,false,WOMAN,love
time,true,false,false,false,false,false,false,false,false,false,WOMAN,love
self,true,false,false,false,false,false,false,false,false,false,WOMAN,love
world,true,false,false,false,false,false,false,false,false,false,WOMAN,love
self,true,false,false,false,false,false,false,false,false,false,WOMAN,love
self,true,false,false,false,false,false,false,false,false,false,WOMAN,love
soul,true,false,false,false,false,false,false,false,false,false,WOMAN,love
space,true,false,false,false,false,false,false,false,false,false,WOMAN,love
fount,true,false,false,false,false,false,false,false,false,false,WOMAN,love
time,true,false,false,false,false,false,false,false,false,false,WOMAN,love
heart,true,false,false,false,false,false,false,false,false,false,WOMAN,love
heart,true,false,false,false,false,false,false,false,false,false,WOMAN,love
mind,true,false,false,false,false,false,false,false,false,false,WOMAN,love
mind,true,false,false,false,false,false,false,false,false,false,WOMAN,love
void,true,false,false,false,false,false,false,true,false,false,WOMAN,love
hand,true,false,false,false,false,false,false,false,false,false,WOMAN,love
clasp,true,false,false,false,false,false,true,false,false,false,WOMAN,love
hold,true,false,false,false,false,false,false,false,false,false,WOMAN,love
red,true,false,false,false,false,false,false,false,false,false,WOMAN,love
lip,true,false,false,false,false,false,false,false,false,false,WOMAN,love
kiss,true,false,false,false,false,false,false,false,false,false,WOMAN,love
blow,true,false,false,false,false,false,false,false,false,false,WOMAN,love
flute,true,false,false,false,false,false,false,false,false,false,WOMAN,love
move,true,false,false,false,false,false,false,false,false,false,WOMAN,love
limb,true,false,false,false,false,false,false,false,false,false,WOMAN,love
whim,true,false,false,false,false,false,false,false,false,false,WOMAN,love
ecstasy,true,false,false,false,false,false,false,false,false,false,WOMAN,love
difference,true,false,false,false,false,false,false,false,false,false,WOMAN,love
sense,true,false,false,false,false,false,false,false,false,false,WOMAN,love
clasp,true,false,false,false,false,false,true,false,false,false,WOMAN,love
mystery,true,false,false,false,false,false,true,false,false,false,WOMAN,love
incarnation,true,false,false,false,true,false,false,false,false,false,WOMAN,peace
wisdom,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
sun,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
bliss,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
heart,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
crypt,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
fiery,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
heart,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
world,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
heart,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
silence,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
mountain,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
delight,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
cradle,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
fate,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
knee,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
compassion,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
earth,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
pain,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
witness,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
dwell,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
secrecie,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
incarnate,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
godhead,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
body,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
man,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
mind,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
curtain,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
ray,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
strength,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
parody,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
power,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
joy,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
dreamer,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
way,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
hunting,true,false,false,false,false,false,false,false,false,false,WOMAN,peace
