,index,Poem,label
39,26," In what state was I

by Darshan Singh

English version by Barry Lerner and Harbans Singh Bedi
Original Language Urdu

Who knows, in what state was I when I met her eyes?
Where, who was I? Completely lost.

For you that sun and that moon are gaudy snares:
Beware, lest caught, your gaze rise no higher.

My love -- the paradise at my journey's end -- is annoyed.
Why does every path seem so lonesome?

Impetuous tipplers, have regard for the goblets and cups!
As you journey through the world of hearts, step gently.

My madness knows why, nightlong, desperate with sorrow,
I rush about with tearful eyes, embracing shadows.

I follow no guide, no creed -- just an inkling of the way:
A tug at my heart leads me forward.

Friends, we must not let the darkness enshroud us again!
So many kissed the gallows before we saw this dawn.

When beauty herself provokes a look, therein lies the thrill:
Were she not so expectant, what would compel my eyes?

Darshan, life is the confluence of reality and dream:
In this union lies the exaltation of a human being.
",2.0
40,254,"Hard Times

Music is silenced, the dark descending slowly
Has stripped unending skies of all companions.
Weariness grips your limbs and within the locked horizons
Dumbly ring the bells of hugely gathering fears.
Still, O bird, O sightless bird,
Not yet, not yet the time to furl your wings.


It's not melodious woodlands but the leaps and falls
Of an ocean's drowsy booming,
Not a grove bedecked with flowers but a tumult flecked with foam.
Where is the shore that stored your buds and leaves?
Where the nest and the branch's hold?
Still, O bird, my sightless bird,
Not yet, not yet the time to furl your wings.

Stretching in front of you the night's immensity
Hides the western hill where sleeps the distant sun;
Still with bated breath the world is counting time and swimming
Across the shoreless dark a crescent moon
Has thinly just appeared upon the dim horizon.
—But O my bird, O sightless bird,
Not yet, not yet the time to furl your wings.


From upper skies the stars with pointing fingers
Intently watch your course and death's impatience
Lashes at you from the deeps in swirling waves;
And sad entreaties line the farthest shore
With hands outstretched and crooning 'Come, O come!'
Still, O bird, O sightless bird,
Not yet, not yet the time to furl your wings.


All that is past: your fears and loves and hopes;
All that is lost: your words and lamentation;
No longer yours a home nor a bed composed of flowers.
For wings are all you have, and the sky's broadening countryard,
And the dawn steeped in darkness, lacking all direction.
Dear bird, my sightless bird,
Not yet, not yet the time to furl your wings!",0.0
41,283,"Suttee

LAMP of my life, the lips of Death 
Hath blown thee out with their sudden breath; 
Naught shall revive thy vanished spark . . . 
Love, must I dwell in the living dark? 


Tree of my life, Death's cruel foot 
Hath crushed thee down to thy hidden root; 
Nought shall restore thy glory fled . . . 
Shall the blossom live when the tree is dead? 


Life of my life, Death's bitter sword 
Hath severed us like a broken word, 
Rent us in twain who are but one . . 
Shall the flesh survive when the soul is gone? ",0.0
42,374,"Love and Hate

Love is for those who care 
hate is for those who hate
friends are those who will be there till the end
parents are those to say never be late
You said you loved me because you cared
but at the same time you said you hated me
as long as your there i will never leave
Why do u make me mad
Make me sad? 
Make me cry? 
Make me wanna die? 
You say u love me
then u play games with my heart
and eventually tear it all
you said u would always love me 
I thought it was true
but all it was was u being you
I will always love you no matter what
this may be true
even though u always turn me blue. 
",2.0
43,403,"My Father, My Son 
As a son I lost a father,
As a father, a son -
If the choice was mine I'd rather
Had not lost either one.

I do not know where I come from
Or where I am to go.
True, this fate is less than some
And more than some can know.

My father, my son - you both I miss
But we shall meet someday
In the kingdom where angels kiss
To chase the clouds away.
 ",0.0
44,273,"Indian Love Song

She

LIKE a serpent to the calling voice of flutes, 
Glides my heart into thy fingers, O my Love! 
Where the night-wind, like a lover, leans above 
His jasmine-gardens and sirisha-bowers; 
And on ripe boughs of many-coloured fruits 
Bright parrots cluster like vermilion flowers. 


He

Like the perfume in the petals of a rose, 
Hides thy heart within my bosom, O my love! 
Like a garland, like a jewel, like a dove 
That hangs its nest in the asoka-tree. 
Lie still, O love, until the morning sows 
Her tents of gold on fields of ivory. ",2.0
45,117,"Talk to me, javas, talk to me

by Nazrul Islam

English version by Rachel Fell McDermott
Original Language Bengali

Talk to me, javas, talk to me --
what austerities did you do to get Syama Ma's feet?
Torn from your stems on illusion's plants,
falling scattered to the ground at Her feet,
     you got liberation
          bursting open
     beside yourselves with joy.
If only I could learn from your example
my life might bear fruit.
Thousands of sweet-smelling flowers bloom in the woods,
and they're all such beauties! So how come
          you got Ma's feet?
          You're just ignoran't javas!

Crimson like you at the Mother's feet,
when will they be flowers
          offered to Her, blessed by Her?
When will they turn red
          at the touch of Her feet?
When will they, just like you, blush scarlet --
                    these dull petals of my mind?",1.0
46,332,"YOUR LAUGHTER  

YOUR LAUGHTER
Your laughter, 
a blossoming bud, 
eyes like peacock, 
vivacious, sweet your laughter, 
what are the feelings, 
on your faces, 
your laughter, 
like a melodious rain, 
creates sensations in the heart, 
your laughter
benumbs the eyes
i pray, 
you carry on laughing 
",1.0
47,472,"Smarter Than Him

I locked my brother in a closet
T’see what he would do.
And jus' before I think he lost it,
He thoughta something new:

“Ha-ha!” he said—I thought, “Oh, dear”—
“You know, I think I got it!
I’m not locked insida here,
I locked you outta the closet!""

“Nuh-uh!” I said; he disagreed,
So I opened the door on a whim
To prove, before he made me bleed,
That I was smarta than him


",1.0
48,183,"
The Banyan Tree 

O you shaggy-headed banyan tree standing on the bank of the pond,
have you forgotten the little chile, like the birds that have
nested in your branches and left you?
Do you not remember how he sat at the window and wondered at
the tangle of your roots and plunged underground?
The women would come to fill their jars in the pond, and your
huge black shadow would wriggle on the water like sleep struggling
to wake up.
Sunlight danced on the ripples like restless tiny shuttles
weaving golden tapestry.
Two ducks swam by the weedy margin above their shadows, and
the child would sit still and think.
He longed to be the wind and blow through your resting
branches, to be your shadow and lengthen with the day on the water,
to be a bird and perch on your topmost twig, and to float like
those ducks among the weeds and shadows.

",1.0
